horse_id,oldest_sibling_id,oldest_sibling_name,oldest_sibling_birth_year
2022100213,2021100753,ワンダービジブル,2021
2022100317,2023101804,ジョイベル,2023
2022100740,2020100429,マサノエンペラー,2020
2022101006,2024105684,ボーダレスガールの2024,2024
2022101854,2021101858,クリノトリガー,2021
2022102117,2020102250,レイズアオーソ,2020
2019102813,2016102659,ブルベアローザ,2016
2020100692,,,
2020100716,2021100709,カネトシゴウト,2021
2020103991,2021103593,タマモプルメリア,2021
2020104148,2018103758,マイハンプス,2018
2020106207,2021102569,メイショウヨスガラ,2021
2020109090,2021109089,ファストフライト,2021
2021101082,2019101296,オートゥイユ,2019
2021101228,2022101256,トキノカンピオーネ,2022
2021101583,2019101816,ハーピーティアラ,2019
2021101585,2022101585,パワーアイガー,2022
2021103602,2019105868,ソーサレス,2019
2021107020,2023104651,オーサムジェンヌ,2023
2021109169,2022109168,ムーンパスラブの2022,2022
2022102594,2023101969,ミキノモンテカルロの2023,2023
2022106356,2024103204,ワイドヴァリエンテ,2024
2022106499,2023104277,クリノトウシン,2023
2019103648,2015100024,マイノードネット,2015
2019106952,2020105381,パーティーキング,2020
2020102117,2019106904,ブラックイーグル,2019
2020103917,2011101888,リシア,2011
2020105011,2011100142,ミラクルファイター,2011
2020106097,2013101747,アイムファースト,2013
2019100056,2020105022,ラブウェイ,2020
2019100624,2020105616,コルニチェロ,2020
2019101712,2016103160,ミッキーバラード,2016
2019103549,2013103339,ヒラボクマドンナ,2013
2019105531,2020103693,フレーヴァード,2020
2019105698,2017104222,バンダムテスコ,2017
2019110025,2015101593,ロンロネオ,2015
2020100295,,,
2020101381,2019101449,イリリアの2019,2019
2020101571,2022101424,サイモンバズユー,2022
2020101932,2021101800,マサノヒーロー,2021
2020103089,2021105265,キングピン,2021
2020103151,2021105320,マゼラン,2021
2020105516,2019100520,アドヴェンチャレスの2019,2019
2020106403,2021102729,テンカジョウ,2021
2020106543,2022106393,ブラックジェダイト,2022
2020109100,2021109095,メイシャローナ,2021
2021103433,2022103450,ロジステート,2022
2021103445,2022103462,キャプテンブルー,2022
2021104567,2023103277,フーミーボニータ,2023
2021105917,2020103737,ワンミリオンスの2020,2020
2021107191,,,
2022103804,2020106613,アペーゴ,2020
2022105957,2024107147,インファルターメの2024,2024
2022107235,,,
2018101069,2013103584,ジオビート,2013
2019100839,2021106891,コライユ,2021
2019100899,2017102072,エアラリス,2017
2019102013,2008105927,ドンウイング,2008
2019102132,2015101905,デルマネグローニ,2015
2019105883,2020104019,トルヴェール,2020
2020101660,2017100488,ゴールドライセンス,2017
2020102123,2018100993,トランセンデンス,2018
2020102233,2012104133,ロンバルディア,2012
2020102243,,,
2020103824,2017103222,ミツナリ,2017
2020103954,2021103554,リルフロスト,2021
2020104027,2021103628,ポップスキャットの2021,2021
2020104028,2021103629,モーニントンライン,2021
2020105005,2019103448,リトルルル,2019
2020105222,2014105035,パーフェクトプラン,2014
2020105699,2021106710,マデイニスルー,2021
2020105833,2021106875,ゴールドジューク,2021
2020106039,2021107114,ダブルギフト,2021
2020107109,2021101214,ダイボサツトウゲ,2021
2021101245,2020101413,カキツバタアヤメ,2020
2021101264,,,
2021101525,2022101536,ストラテージュ,2022
2021101852,2022101842,シンプルスマイル,2022
2021102606,2023105488,エイシンマイウェイの2023,2023
2021103193,2022103176,アイルビリーヴ,2022
2021106269,,,
2021106833,2020105801,アエテルニタス,2020
2022103369,2023102262,アヴェマリスステラ,2023
2019102573,2020100732,ティアップソード,2020
2019104650,2020102761,ポーラーサンダー,2020
2020100223,2018105901,クレンジングブギー,2018
2020101330,2021101150,フォーチュンバイオ,2021
2020103957,2021103556,レアグリフォン,2021
2020104698,2014100244,ヒナノマドカ,2014
2020105741,2021106769,マイネルチアフル,2021
2020106238,2017105840,エイシンアサヒダケ,2017
2020106769,2021103114,ケイアイカシオペヤ,2021
2020106778,2021103124,マイソラ,2021
2020106840,2022103184,アイアムルンルン,2022
2021100062,2023105622,ワッフル,2023
2021100254,2017102484,イキトウゴウ,2017
2021100825,,,
2021106771,2023106433,ファムクラジューズ,2023
2021109094,2020109098,グラティアスグー,2020
2022103353,2019104181,インザライフ,2019
2022103570,2023102425,ロックフラワー,2023
2022104090,2019106281,ヒナマル,2019
2019104031,2020106842,アンミノレモン,2020
2019105210,2018105046,サンソヴールの2018,2018
2020103605,2021105772,ホウオウバローロ,2021
2020105995,2022107059,サヨノミッキー,2022
2020106681,2022103000,アンテニトルス,2022
2020106715,2021103056,カーロアヴァンティ,2021
2020106799,2019103983,リジン,2019
2020110008,2022104665,サトノカイロス,2022
2021104036,2022104057,シンゼンマルノスケ,2022
2021105851,2022105127,バレオリア,2022
2021106737,2022106737,エターナルシルバー,2022
2021106803,,Strathspey,2014
2021107354,2022100689,ヨシノイズカミング,2022
2019101588,2015101694,ワイドライジング,2015
2019102329,2020102328,メーテルコート,2020
2019105943,2010100716,サーマウント,2010
2020103581,2021105745,ブールアンブレス,2021
2020104769,2021104423,ビアンヴェニュー,2021
2020106661,2015103216,レッドラファーガ,2015
2020107010,2021103375,サンヨウアスリート,2021
2021100417,2022100893,ヴィオラダンサー,2022
2021101154,2022101175,ピエナフェーヴル,2022
2021101175,2022101201,ルナティアーラの2022,2022
2021101381,2022101395,クリノウィリアム,2022
2021101755,2020101891,ミチノアスカリ,2020
2021102020,2020102130,メイジョウサンダー,2020
2021102214,2023101568,テーオーユリウス,2023
2021102880,2022102882,タイセイカイザー,2022
2021103306,2022103292,ステラビアンカ,2022
2021106368,2022106403,エリジブル,2022
2022101039,2023100591,ルナドロップ,2023
2022101435,2023100946,マテンロウゲイル,2023
2022105010,2023107199,ローベルクランツ,2023
2022105593,2023103620,ラングドシャ,2023
2020101823,2021101664,ラストニードル,2021
2020102800,2022105900,エルカラファテの2022,2022
2020104120,2021103729,ヘップバーン,2021
2020110007,2021105584,ツーネサーン,2021
2021100164,2022100652,ロードプライズ,2022
2021104834,2022105768,フィブリーレン,2022
2021105009,2022105292,オメガストリーム,2022
2021110033,2022101702,レインチェック,2022
2021110059,,,
2022102372,2024100126,カトゥーアの2024,2024
2022106650,2023104402,ムスクレスト,2023
2019105517,2021105861,コスモベラエステラ,2021
2020102260,2021101777,プロモシオン,2021
2020102558,2021104759,サーブルクーリエ,2021
2020103635,2021105800,ミエスペランサ,2021
2020110074,2022110096,エクストラチャージ,2022
2019104087,2021103265,メイショウガーデンの2021,2021
2020100147,2019103011,カプトゥーラ,2019
2020100169,2022100656,ロードステイタス,2022
2020102841,2021105019,ダノンボーテ,2021
2020103131,2021105308,レッドスフェーン,2021
2020103295,2021105457,ヘデンバージャイト,2021
2020103323,2021105481,アントニア,2021
2020103449,2021105619,スミレファースト,2021
2020103483,2019105295,サパーダ,2019
2021101389,2022101405,ララバニュルス,2022
2021105205,2022105482,レッドアトラーニ,2022
2021105231,2022105509,ペイアテンション,2022
2019100440,2020105423,サウンドアルジュナ,2020
2019103713,2020106513,メイショウミヨシノ,2020
2020101996,2022101874,メイショウライズ,2022
2020101997,2015101798,メイショウオオクラ,2015
2020102183,2019102196,サウンドボニータ,2019
2020104221,2019106084,ニホンピロカミーユの2019,2019
2020104225,2021103845,ニホンピロゴルディ,2021
2020106315,2021102636,ワールドオンラインの2021,2021
2020107072,2019102021,プリサイスニードル,2019
2021101213,2022101238,グーフドリファール,2022
2021102981,2020106650,ノットインザアイ,2020
2021103275,2022103262,メイショウツヨキ,2022
2021103996,2022104021,エルピーゾ,2022
2021104298,2022104298,テントウムシサンバ,2022
2022102389,2016103951,サンサリナス,2016
2022106735,2023101479,アミナス,2023
2019104788,2020102920,ピーエムギャレット,2020
2020100379,2013100107,ブライトピスケス,2013
2020102778,2021104971,オールセインツ,2021
2020103003,2021105183,アウローラルミエル,2021
2020103272,2021105436,アーバンシック,2021
2020104501,2021104132,オンザプラネット,2021
2020106330,2021102657,エメリーナ,2021
2021100287,2016103335,ドラジュワール,2016
2021100842,2022100301,エスシーボニー,2022
2021102449,2020101173,ロマンチックボーイ,2020
2021102772,2023102034,ヴェリタスポルタ,2023
2021106198,2022106214,ウインベアトリス,2022
2021106842,2022106829,マイネルレクエルド,2022
2021107317,2012105568,カレイカルロッタ,2012
2022104122,2021104098,パーパスポイント,2021
2022106086,2021106072,アーモンドチュイル,2021
2020102325,2021102230,テーオーエジソン,2021
2020105191,2022106221,ウインイルネージュ,2022
2020105470,2021106504,シアワセノカタチ,2021
2021100362,2019101345,プレストエンジェル,2019
2021100844,2022100303,ゴージャスレディ,2022
2021101892,2020102016,セルリアンジャック,2020
2021102545,2022102546,サスケアンジュ,2022
2021106191,2012100220,ガンバレヒトリッコ,2012
2021106288,2022106299,プティットクルールの2022,2022
2021106801,2022106789,コスモリスナー,2022
2022100121,,,
2022100883,2023100326,レジェンドブルーム,2023
2022103653,2020104026,アップフェリス,2020
2022105884,2021105326,エリーナハーラーの2021,2021
2022106191,2023104066,バケラッタ,2023
2019100627,2021106621,ハイウェイスター,2021
2020102604,2021104803,ベレンガリア,2021
2020104017,2016105588,スペースコロニー,2016
2020105187,2021106200,ウインオーブ,2021
2020105419,2021106439,レディパイロ,2021
2020105731,2021106753,ヴァルタリ,2021
2020106944,2021103305,ルチアラテール,2021
2021101746,2020101881,サニーフリージア,2020
2021102442,2020101165,テナーヴォイス,2020
2021110096,2022101458,ヴィーナスゼファー,2022
2022101202,2023100744,サンメイコンの2023,2023
2022104070,,,
2022104148,2024104702,バラッド,2024
2022105172,2023107351,クラッチスラッガー,2023
2019105030,2020103191,ブライトサイン,2020
2020102855,2021105039,ゴールドサーベル,2021
2020103300,2021105464,エリカヴァリエンテ,2021
2020103535,2021105701,ピアリ,2021
2020109027,2022109023,ブルンツヴィーク,2022
2021101756,2022101758,ピコチマチ,2022
2021104588,2022104570,ラヴアンドライク,2022
2021110009,,Paris Lights,2017
2021110024,,,
2022104671,2023106903,ミスティパープル,2023
2022104795,2023107017,アビラーシャ,2023
2022106350,2023105578,ワールドブレイヴ,2023
2022110122,,,
2019100653,2018102058,ハギノヴィンチェレ,2018
2019105327,2020103515,タカシ,2020
2019106069,2012102937,フヨウシデンカイ,2012
2019110038,,,
2020101084,2021102366,セプテンバーソング,2021
2020104182,2019106045,モンゲーアラシ,2019
2020104902,2012103586,ハクサンエルモ,2012
2020105186,2021106196,ウインメラナイト,2021
2020106675,2019103859,ストームブレイカー,2019
2020109092,2023105557,シリカブラック,2023
2020110040,,Good Vibes,2017
2021100643,2022100089,カスクルージュ,2022
2021100710,2022100169,カネトシブレーブ,2022
2021101682,2022101677,マンオブザマッチ,2022
2021103013,2019103864,ヴィルンガ,2019
2021103078,2020106739,レッドコルディスの2020,2020
2021103223,2022103205,エリカエクスプレス,2022
2021106696,2023104133,ハルノナゴリの2023,2023
2021110086,2020110125,ルージュベノワ,2020
2022100739,2023100191,アオイノコスメ,2023
2022103035,2023102141,ファイブフォースの2023,2023
2022106915,2023106720,アストラリオン,2023
2022110052,,,
2019103740,2020106536,イイガネ,2020
2020103114,2021105293,ナリタエスポワール,2021
2020104298,2018103880,オオゴショ,2018
2020104318,2015105751,オーラベガス,2015
2020104797,2021104453,マベルシュシュット,2021
2021105822,2022105097,モーヴサファイアの2022,2022
2021106060,2020105048,ビックレジーナ,2020
2021109004,2019109005,タンタシオン,2019
2022101727,2023106077,タケルフォーカス,2023
2022103493,2023102364,サムシングニュー,2023
2019102704,2015103727,ハクサンラピッド,2015
2019103187,2016101326,アクティヴローズ,2016
2019103470,2014103046,エイシンウルル,2014
2019104590,2020102699,エッセンシャリティ,2020
2019104735,2020102854,アンクルコンシャス,2020
2020100103,2018105918,エイシンビーミング,2018
2020101893,2019106886,チカレンヌ,2019
2020102124,2025103088,チェルヴァの2025,2025
2020102790,2021104976,ベトルス,2021
2020105369,2021106380,ドルフィンリング,2021
2020105922,2021106972,トラストボス,2021
2020106935,2021103297,エナジーロマネスク,2021
2020110149,,,
2021101752,2022101753,ヌプルクル,2022
2021101862,2020101988,サイフォジオ,2020
2021102060,2022102034,ルクスディライト,2022
2021105462,2022104713,オールザレイジ,2022
2021109174,2014103845,エイシンクレイオー,2014
2021110110,,,
2022104676,2024106210,ヴェルスパーの2024,2024
2022106858,2023104519,ゴーゴークロア,2023
2022107174,,Market King,2016
2019100259,,,
2019102736,2020100898,テッコサン,2020
2020100627,2018100581,セサミン,2018
2020101047,2022102318,イルヴィゴーレ,2022
2020101424,,,
2020103196,2014105785,アエロリット,2014
2020104125,2015105608,ワークアンドラブ,2015
2020105072,2021106086,リトゥモ,2021
2020105435,2022107348,シバノストムキット,2022
2020105935,2018102282,デッセシャテーヌの2018,2018
2021100927,2022100384,ジュラ,2022
2021101606,2020101765,トーホウバリエンテ,2020
2021102095,2016103993,リュウジン,2016
2021102285,2024101292,ラピッドテソーロ,2024
2021103178,2023106185,コラルリーフ,2023
2021103600,2023105590,カーリーエンジェル,2023
2021104628,2022105592,ブレイクバウンズ,2022
2022102267,2023106752,ヘルメステソーロ,2023
2022102519,2023105539,ツキノコブネ,2023
2022102527,2024101517,カレラ,2024
2022103578,2023102432,ゴールドドレッサ,2023
2022104150,2023102925,ライヴマティーニ,2023
2022106108,,,
2019110130,,,
2020102329,2021102237,ビリーヴサンライズ,2021
2020103677,2022105125,ダイヤノゴトク,2022
2020104881,2021104544,ケイアイオリオン,2021
2021102238,2020102330,サンライズドラマ,2020
2021104015,2022104042,アスコットレイ,2022
2021105030,2022105319,シストロン,2022
2021105522,2022104774,エデルクローネ,2022
2021110028,,,
2022102865,2023104780,クラシオン,2023
2022103469,2020103852,ジーンエクセレント,2020
2022103940,2023102757,クインズヒマワリ,2023
2022106717,2024107311,カフェソサエティの2024,2024
2020101119,2021102399,モンシェリ,2021
2021102383,2023100534,ヘルヴィッツ,2023
2021102727,2019104584,パールズウィッシュ,2019
2021105525,2022104779,リトルスカーレット,2022
2021105972,2022105975,ベルカプリの2022,2022
2021110026,,,
2022100100,2020100643,ユーロナイトメアの2020,2020
2022105724,2021104788,ミッドナイトラヴの2021,2021
2022110101,,,
2019101239,,Qurbaan,2013
2019102815,,,
2020102074,2013100854,キョウエイドリーム,2013
2020102139,2019102162,アグリハッピー,2019
2020102526,2015110001,トーセンオルデン,2015
2020103989,2016105559,チューダ,2016
2020105025,2010105305,エムズティアラ,2010
2020106165,2015102875,エーシンハーバーの2015,2015
2020107183,2010105509,ファキナウェイ,2010
2020107184,2021106956,エスケンドリーム,2021
2020107213,2016106521,ユウユウクラージュ,2016
2020107217,2021107289,エクセプション,2021
2021102026,2020102137,サバイバルサン,2020
2021104702,2022105652,トーセンムーヴ,2022
2021104719,2023105945,トーセンビクトリーの2023,2023
2021106962,2017102474,エムザックベルガー,2017
2021107291,2022106958,ヴァレスカ,2022
2021107378,2020107188,ボンフィール,2020
2021107392,2017106751,レイワ,2017
2021104451,2022104439,メイショウハダル,2022
2022105630,2023103653,ハッチン,2023
2022106115,2021106742,ケイアンプルール,2021
2022107369,2023101408,カタカタカッタカラ,2023
2019100143,2013101351,ワタシニマカセテ,2013
2019104316,2017100628,ゼットシェーン,2017
2020100107,2019102974,キタサンエトワール,2019
2020100325,2013103270,エイシンジーニアス,2013
2020100532,2019103374,キタサンジャスパー,2019
2020100546,2018103877,ハイジャンル,2018
2020100705,2015103576,カツオフウミ,2015
2020100949,2021100955,プエルトガレラ,2021
2020103034,2022105498,グレースシャルマン,2022
2020104238,2021103862,サダメ,2021
2020104646,2021104291,ショードミュール,2021
2020106713,2019103892,イナリ,2019
2021100336,2022100821,キタノフローラ,2022
2021103830,2022103851,アクデニズ,2022
2021104634,2022105600,ボルセーナ,2022
2021104718,2022102698,イサチルカムカム,2022
2021104734,2022105675,エスパノーラ,2022
2021105126,2022105410,エンブレイスメント,2022
2021106444,2022106468,グラスグリード,2022
2022102350,2023100513,ノアレジェンド,2023
2022103584,,,
2022104753,2024106291,ミラクルミナクル,2024
2022104831,2023107053,サンダーストラック,2023
2022110145,,She Hung the Moon,2012
2019102637,2010102128,エリタージュ,2010
2019106975,2018100877,ホウライアキコの2018,2018
2020100131,2022100604,ジェイエルバース,2022
2020100195,2021100190,ニシノインヴィクタ,2021
2020100502,2014101397,ニシケンマチェーテ,2014
2020100838,2006100455,ケイズゴールド,2006
2020100859,2013102995,チェリーグレンビー,2013
2020103546,2021105710,エクサビット,2021
2020104574,2021104216,ペイシャアゲイン,2021
2020105039,2022106061,マルヒロトリックの2022,2022
2021101502,2022101514,リュウノラブソングの2022,2022
2021101821,2023106312,ジェイエルキャリア,2023
2021101822,2022101811,ジェイエルタイド,2022
2021101895,2023101293,リアルバズダンス,2023
2021102035,2022101144,ペイシャリサデル,2022
2021102264,2023101612,エターナルフィズ,2023
2021103914,2023102748,ドリームガッサン,2023
2021104464,2022104451,エレンスター,2022
2021104633,2022103895,ミートザターゲット,2022
2021107081,2022100399,セイウングレイ,2022
2022101810,2023106313,ジェイエルモーダル,2023
2022101820,2023106316,ジェイエルトランプ,2023
2019106549,2011102497,イーチアザーロード,2011
2020100213,2021100207,ポッドロイ,2021
2020100895,2014103969,アルファメガハートの2014,2014
2020101073,2021102355,ハーチャン,2021
2020101463,2021101298,サンネリネ,2021
2020102104,2021101986,デルマヴェーダ,2021
2020102347,2018109177,ストラズスピアー,2018
2020102493,2019104403,トーセンエポックの2019,2019
2020102530,2021104736,ダニエラ,2021
2020103163,2021105329,カーマンライン,2021
2020104155,2009103876,キネオシルバー,2009
2020104261,2021103886,シュヴァイゲン,2021
2020104283,2019106137,パワポケロック,2019
2020104563,2021104206,ヘルツシュラーク,2021
2020104835,2021106492,フィエルテデュロワ,2021
2020106149,2006100006,エリモティグアン,2006
2020110005,2023105847,アヴィオン,2023
2021101257,2022101287,アスコットロマン,2022
2021101357,,,
2021101360,2020101515,ユイガハマビーチ,2020
2021101875,2019106896,グローリアスライラ,2019
2021102001,,,
2021102187,2022107330,ビリビリマスター,2022
2021102530,2020106173,ジオパークミューズの2020,2020
2021102620,2023104830,リアライズルミナス,2023
2021103443,2020103842,ダノンシンガー,2020
2021106049,2018101463,バジガクギフト,2018
2021107164,2022107175,フロルドラーダ,2022
2021107286,,,
2022100775,2010101470,メイショウテンニョ,2010
2022101801,2023101221,ズルタナイト,2023
2022102480,2023106009,ポドゥシュカ,2023
2022102621,2023105487,エイシンビシャモン,2023
2022104446,2020104805,ソウウンカガヤキ,2020
2022105681,2023105960,ワイルズドリームスの2023,2023
2022106302,2024103133,アフタヌーンショウ,2024
2022106305,2023106164,ビターメロン,2023
2022110011,2024106857,ハッシーナの2024,2024
2022107209,2021107207,ロングビーチ,2021
2019102989,2020100121,イイヒニナル,2020
2020101904,2021101771,トウケンスピカ,2021
2020102403,2018102976,ジャポニズム,2018
2020103563,2021102016,エコロマーズ,2021
2020104828,2021104481,ビアフォーナウ,2021
2020104973,2021102007,プティファルコン,2021
2020105397,2019101028,スージー,2019
2020106445,2021102775,レガテアドール,2021
2021100610,2022100062,モルジブフレイバー,2022
2021101720,2023106074,ルミナスクイーン,2023
2021102328,2022102312,スリーラーケン,2022
2021103458,2019105862,ハーラブリー,2019
2021103542,2022103561,イオリ,2022
2021104079,2020104445,エミープライム,2020
2021104635,2017106517,Nowitzki,2017
2021104739,2020102536,ワールドフォースの2020,2020
2021106471,2020105445,レディブロンド,2020
2021107218,2018100933,フェリーチェシチーの2018,2018
2022100378,2023101844,ムーンライトダイヤ,2023
2022102995,2021103008,フレッシュルーキー,2021
2022103751,2021103726,バーリフレイバー,2021
2022104008,,,
2022106696,2021106688,カズノトレジャー,2021
2019100570,2021106566,ヘニーズネフュー,2021
2019103191,2020100334,カブキチョウ,2020
2019109103,2020109104,マスターパペット,2020
2020101504,2021101350,クリスタライズ,2021
2020102102,2019102126,デルマトリグラフ,2019
2020102629,2021104828,アルスフェルトの2021,2021
2020104216,2018103820,ゴールドランタン,2018
2020104433,2015105869,サクラベスト,2015
2020104984,2021105992,アジャイルブラック,2021
2020106883,2021103247,アクロポリス,2021
2020106933,2021103295,アショカ,2021
2020107089,2021107273,ウェディングケーキ,2021
2021100017,2023100015,ルージュラファータ,2023
2021104102,2020104470,シゲルイタダキ,2020
2021104632,2022105599,ブラックモノリス,2022
2021105184,2020103006,ファタルベーレの2020,2020
2021105692,2023107152,スティブナイト,2023
2021106378,2022106409,バーニングフレーム,2022
2021106944,2014102139,アビシーナの2014,2014
2022106723,2023105398,ジュピターテソーロ,2023
2022107290,2021107269,スウィートショットの2021,2021
2022110025,,エレガントフレンド,2021
2019105309,2020103493,カリブルヌス,2020
2019107011,2018101710,アーモンドラブ,2018
2020100369,2021100387,マーベリックシチー,2021
2020105448,2021106475,クロユリジョウ,2021
2020105535,2021106541,タガノハイブリッジ,2021
2021100493,2022100973,マジェスティカル,2022
2021106125,2024102988,コンクェストハードキャンディの2024,2024
2022100406,2023101867,ウォーターブビンガ,2023
2022103344,2023101666,ウォーターコトノハ,2023
2022109118,,,
2019102046,2020107095,メモリーグラス,2020
2019110016,,Hansen,2009
2020101803,2021101646,タリスカーベイ,2021
2020103157,2017104529,ブラウンペガサス,2017
2020103569,2021105728,アドマイヤアストラ,2021
2020104461,2022104117,レインオンミー,2022
2020105388,2021106405,シュヴァルエレ,2021
2020106471,2018103816,ケイアイタイム,2018
2020109102,2021109097,メイパワー,2021
2021100527,2022101000,ピノマハナ,2022
2021100746,2022100207,タイセイフランク,2022
2021101398,2022101410,ヤスエ,2022
2021101628,2022101630,リュウノモニカ,2022
2021101828,2023106242,ナムラライラック,2023
2021101906,2020102034,シュシュメジェール,2020
2021105061,2020102871,ミソニコミウドン,2020
2021107235,2020102815,オールモストゼアの2020,2020
2021109100,2022109100,アンダーザブリッジ,2022
2022102022,2023101417,フリューゲルレオ,2023
2022106307,2023106165,オッピポイカ,2023
2022106721,2023106364,アイノプライム,2023
2022107297,2023106175,アレンスター,2023
2019103458,2020106259,ビッグアメリカン,2020
2020100389,,,
2020100995,2021101003,ラブカ,2021
2020102302,2021102209,エンジェルウィングの2021,2021
2020105129,2022106156,ピースリベルテ,2022
2020106009,2022107072,グレーデール,2022
2021101607,2022101605,サミダレナイツ,2022
2021105176,2018104733,デルマコクウゾウ,2018
2021106011,2015103570,アイアムサファイア,2015
2021106179,2022106200,ミヤジマナ,2022
2020107146,2021101119,リンクスリリー,2021
2019105199,2021105529,ルクスノア,2021
2020101620,2021101464,ミッションルース,2021
2020101953,2022101815,タイセイビートル,2022
2020102639,2021104838,アンクローシュ,2021
2020103017,2021107177,コーンウォリス,2021
2020103036,2021105222,アルサプーア,2021
2020104557,2021104200,サクセスカラー,2021
2020105403,2021106423,ヒマリアン,2021
2021105137,2020102957,デリスモアの2020,2020
2021105842,2023104450,シュペルリング,2023
2021106169,2020105160,グッドブルースカイ,2020
2021106565,2022106577,ケイアイフェティア,2022
2022103123,2023106550,レイナサンライズ,2023
2022104038,2023102834,ホームゲームの2023,2023
2019102402,2011106508,チュウワベイビー,2011
2019103356,2021100516,カシノカンピオーネ,2021
2019103526,2020106318,ゴールドマリー,2020
2019103638,2010105941,ショートカット,2010
2020100724,,,
2020101617,2018100461,リュクスガレリア,2018
2020101621,2002106027,エスワイジュピター,2002
2020104373,2016105574,プレイフォーマザーの2016,2016
2020105373,2021106384,グレイトボヤージュ,2021
2020110018,,Mo Forza,2016
2021100137,2022100620,シルフレイ,2022
2021100600,2022100055,ウォーターキリンジ,2022
2021101020,2023105210,メランコリニスタ,2023
2021102299,2022102283,ノブアンドマックス,2022
2021104158,2022104174,マジカルフェアリー,2022
2021106485,2022106502,ダークグレインの2022,2022
2022100458,,,
2022103127,,,
2022104966,2023107162,サンラザール,2023
2022105379,2023103452,ディバインウインド,2023
2022106510,2021106496,エンジェルスマイルの2021,2021
2018104154,2019106418,ベルベッティー,2019
2019104040,2022103196,ドゥドゥ,2022
2020100077,2015104113,トリプルベル,2015
2020103203,2021105362,シグネチャーセント,2021
2020103204,2021105363,ハンターバローズ,2021
2020105707,2023106182,サヴマ,2023
2022102423,2023105409,キングペルレ,2023
2019103611,2020106413,レッドバレンティア,2020
2019105278,2020103466,キングズレイン,2020
2019110017,,,
2020100366,2019103220,レアリゼシチー,2019
2020103200,2021105358,アスティスプマンテ,2021
2020103296,,Raucous,2015
2020103311,2021105472,チェレスタ,2021
2020103708,2021105886,ホウオウトランプ,2021
2020103728,2021105909,サイレンスホープ,2021
2021101440,2022101455,ピュルテ,2022
2021102219,2023101571,ニューカワイイ,2023
2021105361,2019107061,プリーミー,2019
2021105798,2022105068,メディテラニアン,2022
2021110021,,,
2022101667,2023101139,ディヴァインボンド,2023
2019102520,2020100678,アンテロース,2020
2019103913,2020106734,ホーリーイノセンス,2020
2019104979,2020103130,ルージュヴィーダ,2020
2019105211,2020103388,フェイト,2020
2019105307,2021105664,キタサンミューズ,2021
2019110007,2020103401,エプルシャージュ,2020
2020105719,2023106373,プリンセスプリンセスの2023,2023
2020110054,,,
2021100616,2022100068,メイショウキンタイ,2022
2021104925,2022105858,ラミアメンテ,2022
2021105546,2022104799,ピックデムッシュ,2022
2021105884,2022105159,ミッキーショット,2022
2021110169,,,
2022107132,,,
2022109164,2018102397,マカルー,2018
2020102319,2018101169,メンコイモモチャン,2018
2021101955,2022101938,グルーヴィーオン,2022
2022107304,2020102092,フォルキャップ,2020
2019101282,2020101238,エキゾチックアイズ,2020
2019104058,2018106517,ハロートゥーユー,2018
2020101059,2019101104,フォルツァ,2019
2020103634,2021105799,クリスマスパレード,2021
2020103962,2021103561,ゴールドスター,2021
2020106500,2021102822,ナチュラルエイト,2021
2020110083,,,
2021100496,2023106654,ガーディアンスター,2023
2021100637,2022100084,ジェットマグナム,2022
2021101063,2022101074,ステイウィアード,2022
2021104177,2024104739,レストンベの2024,2024
2021106871,2014105623,ドラムスティック,2014
2021110151,,,
2022100993,2024105671,アマゾーヌの2024,2024
2022101061,2021101054,オーウェル,2021
2022101254,2023100787,エルアン,2023
2022104830,2023105297,ロジタイガー,2023
2019102857,2020101012,トーホウスプライトの2020,2020
2019103156,2009101498,ビクトリーチャンス,2009
2020101761,,,
2020101844,2022101694,イズジョーレイナス,2022
2020101980,2018100846,リアルオーソ,2018
2020102146,2019102166,アメリカンムーン,2019
2020104727,2021104380,ボールジー,2021
2020104954,2021107234,サクラヒメ,2021
2020106229,2021102591,フォロミーバゴの2021,2021
2020106397,2021102723,フレースヴェルグ,2021
2021100274,2010101456,マニール,2010
2021101099,2022101126,ルクスコスモス,2022
2021101239,2019101483,アイウォール,2019
2021102058,2018101029,オーロファースト,2018
2021103526,2022103547,ホウオウパシュート,2022
2021104099,2023102898,ドリームゴーズオン,2023
2021105251,2023105252,フローマジック,2023
2021105313,2023100384,ルージュダズリング,2023
2021106678,2022106688,ロードオブドリーム,2022
2022110065,,,
2020100287,2016101268,エンペラーワルツ,2016
2020100857,2021100858,チュウオーラム,2021
2020105175,2013101427,ゴールドキルクス,2013
2020106830,2022103171,テラローザ,2022
2021100760,2020100767,ベストエビデンスの2020,2020
2021101373,2022101386,ホシニネガイヲ,2022
2021103515,2018103523,ディスタンボヌール,2018
2021104813,2014102760,リネンアッパレ,2014
2021105017,2019104723,ライクアビー,2019
2021109013,2020109017,アイランドルビーの2020,2020
2022105861,2023103821,ロックフューリー,2023
2022106472,2021106448,ラブリスペクト,2021
2022107074,2021107053,ミトノユニヴァース,2021
2019100943,2020105948,ドゥラミチャン,2020
2019103821,2018106321,アルボナンザの2018,2018
2019103854,2022102992,マテンロウジェット,2022
2020104953,2021107233,ルージュプリエール,2021
2020105938,2022107008,トラストギャロップ,2022
2020110014,2023103330,ルージュエテルナ,2023
2021102331,2022102316,アグネス,2022
2021106974,2022106988,セイウンユズカ,2022
2021110114,2022110093,マテンロウサン,2022
